0	1	2	1	0	4627.16	12.1005	4.76748	65812.4	9.93578	-1789.24	1.42538	0.713981
1	1	3	2	0	3549.24	16.9135	4.57259	75773.5	12.27	5430.64	16.358	0.550686
2	1	4	3	0	2154.26	8.8352	3.16352	102584	5.67147	-438.755	-7.44087	-5.27647
3	1	1	2	0	4692.54	12.1451	4.70672	65579.3	9.90093	-1766.57	1.33937	0.606189
4	1	1	3	0	3658.3	16.8029	4.6492	73740.4	12.2057	5199	15.5185	0.62011
5	1	1	4	0	2264.82	8.65604	3.1025	102102	5.67898	-427.459	-0.100677	-34.5767
6	1	2	0	0	4412.21	18.3628	5.23055	61505.4	13.8675	-586.982	-13.5125	-0.578943
7	1	3	0	0	4055.32	11.0865	4.40669	75898.8	9.01658	-1596.41	1.13041	0.507235
8	1	4	0	0	1560.32	7.30187	2.88927	108671	4.40696	-400.117	-7.56201	-8.19822
9	1	2	2	0	4220.96	20.0041	5.18027	60982.2	14.479	4599.33	18.0972	0.79341
10	1	3	3	0	3966.21	11.1535	4.37148	77060	8.99376	-1547.5	1.0785	0.437289
11	1	4	4	0	1376.05	8.1255	2.3374	111750	4.42817	289.124	13.6652	0.707038
12	1	3	1	0	3974.39	16.6667	4.57926	71188.2	12.1806	3693.17	14.8891	0.760314
13	1	4	2	0	2857.94	9.36779	2.95298	98292.3	6.14037	496.307	16.4099	0.611209
14	1	5	3	0	978.906	6.77894	2.55022	114197	3.57571	-529.968	-3.55246	-19.6693
15	1	2	3	0	3426.35	16.7297	4.66506	76710.5	12.6316	2331.96	5.96219	1.23184
16	1	2	4	0	2773.51	9.70579	2.76977	100078	6.12998	676.988	15.6399	0.578964
17	1	2	5	0	1077.09	6.44644	2.72909	113119	3.588	904.71	-47.6008	-10.7259
18	1	5	2	0	1207.27	6.26439	2.80081	112059	3.57632	-1071.4	-8.61347	-13.705
19	1	4	1	0	2522.82	8.47801	3.17298	99665.1	5.62418	-896.227	-8.12591	-2.45174
20	1	5	1	0	3333.2	9.90093	3.48447	90529	6.75429	-300.233	6.07972	-8.4023
21	1	3	5	0	1204.06	6.75757	2.43565	113087	3.56349	124.49	14.1384	0.426221
22	1	3	4	0	2426.99	8.48418	3.12961	100701	5.63064	-380.929	-2.5418	-9.19695
23	1	4	5	0	3070.67	9.77234	3.56598	92235.5	6.79089	-343.163	7.2712	-24.7636
24	1	5	0	1	3204.51	8.17663	2.96928	95777.1	5.25344	384.433	16.1847	0.496445
25	1	6	0	1	2801.48	4.41405	3.03921	97964	3.33754	34462.1	1.76465	0.128059
26	1	7	0	1	15786.3	1.29674	1.16815	80418.5	2.84933	515.564	8.84982	0.395249
27	1	8	0	1	3692.37	3.6308	2.92813	95826.6	2.34955	12935	4.81209	0.200657
