0	1	2	1	0	4342.64	54.772	8.01095	32415.7	49.6393	-295.84	26.3546	-9.99154
1	1	3	2	0	2820.79	115.603	14.6571	14775.9	102.437	865.343	112.235	1.40425
2	1	4	3	0	3196.65	69.4893	12.2607	21892.5	62.9416	-137.855	35.8716	4.32947
3	1	1	2	0	4351.33	54.6535	8.06991	31613.7	49.88	-379.751	-21.229	-18.638
4	1	1	3	0	2888.14	115.101	14.8144	12339.9	104.067	72.7197	140.129	-9.37898
5	1	1	4	0	3251.82	69.266	12.3231	19829.7	63.6044	-184.371	36.1894	4.05408
6	1	2	0	0	3429.22	93.6723	11.7917	17605.8	85.4472	212.905	67.122	3.32361
7	1	3	0	0	2919.98	96.279	13.877	18185.5	87.0566	-4755.57	86.747	0.102098
8	1	4	0	0	3781.03	56.7263	10.1146	22714.3	47.4221	607.03	78.9652	1.66578
9	1	2	2	0	3512.98	97.3065	12.2323	11896.8	88.7037	-1.00566	84.3486	-35.6638
10	1	3	3	0	3146.25	96.0642	13.3504	13851.5	84.2098	217.835	126.016	2.23956
11	1	4	4	0	3139.8	57.4723	10.601	32837.9	50.182	1067.57	36.6841	3.24489
12	1	3	1	0	2917.42	114.944	14.8059	11267.7	104.32	313.552	156.502	-42.7605
13	1	4	2	0	3123.17	74.921	12.6768	20847.5	68.1404	-112.806	40.2141	4.85074
14	1	5	3	0	3633.27	47.4997	9.59747	31929.9	39.7648	-369.283	43.6043	-2.02568
15	1	2	3	0	3011.3	115.117	14.4016	10477.4	101.858	225.419	149.178	1.80598
16	1	2	4	0	2906.31	76.191	12.1912	27644.2	67.5625	832.548	52.9049	3.93347
17	1	2	5	0	3285.7	48.1601	9.50518	36787.6	40.9385	1546.24	29.0207	2.98061
18	1	5	2	0	3684.55	47.7068	9.45189	31967.1	39.7537	-779.212	93.7789	-0.5619
19	1	4	1	0	3538.28	69.9353	11.4417	17572.3	60.0377	365.027	98.8429	1.43601
