446	5	1	6	2	192	6	222	18
447	5	1	6	3	192	6	222	18
448	5	1	6	4	192	6	222	18
449	5	1	6	5	192	6	222	18
450	5	1	6	6	192	6	222	18
451	5	1	6	7	192	6	222	18
452	5	1	6	8	192	6	222	18
453	5	1	6	9	192	6	222	18
454	5	1	6	10	164	5	194	16
455	5	1	7	0	192	6	222	18
456	5	1	7	1	192	6	222	18
457	5	1	7	2	192	6	222	18
458	5	1	7	3	192	6	222	18
459	5	1	7	4	192	6	222	18
460	5	1	7	5	192	6	222	18
461	5	1	7	6	192	6	222	18
462	5	1	7	7	192	6	222	18
463	5	1	7	8	192	6	222	18
464	5	1	7	9	226	7	262	20
465	5	1	7	10	100	3	120	12
466	5	1	8	0	226	7	262	20
467	5	1	8	1	192	6	222	18
468	5	1	8	2	192	6	222	18
469	5	1	8	3	192	6	222	18
470	5	1	8	4	192	6	222	18
471	5	1	8	5	192	6	222	18
472	5	1	8	6	192	6	222	18
473	5	1	8	7	192	6	222	18
474	5	1	8	8	226	7	262	20
475	5	1	8	9	192	6	222	18
478	5	1	9	1	192	6	222	18
479	5	1	9	2	226	7	262	20
480	5	1	9	3	192	6	222	18
481	5	1	9	4	192	6	222	18
482	5	1	9	5	192	6	222	18
483	5	1	9	6	192	6	222	18
484	5	1	9	7	226	7	262	20
485	5	1	9	8	164	5	194	16
488	5	1	10	3	100	3	120	12
489	5	1	10	4	164	5	194	16
490	5	1	10	5	100	3	120	12
491	5	1	10	6	164	5	194	16
492	5	1	10	7	100	3	120	12
494	6	0	1	2	160	6	194	18
495	6	0	1	3	432	12	486	30
496	6	0	1	4	432	12	486	30
497	6	1	1	5	192	6	222	18
498	6	1	1	6	192	6	222	18
499	6	1	1	7	192	6	222	18
500	6	1	1	8	192	6	222	18
501	6	1	1	9	100	3	120	12
502	6	0	2	0	307	10	360	26
503	6	0	2	1	160	6	194	18
504	6	0	2	2	307	10	360	26
505	6	0	2	3	432	12	486	30
506	6	0	2	4	432	12	486	30
507	6	0	2	5	432	12	486	30
508	6	1	2	6	192	6	222	18
509	6	1	2	7	192	6	222	18
510	6	1	2	8	192	6	222	18
511	6	1	2	9	192	6	222	18
512	6	0	3	0	432	12	486	30
513	6	0	3	1	432	12	486	30
514	6	0	3	2	432	12	486	30
515	6	0	3	3	432	12	486	30
516	6	0	3	4	432	12	486	30
517	6	0	3	5	432	12	486	30
518	6	1	3	6	192	6	222	18
519	6	1	3	7	192	6	222	18
520	6	1	3	8	192	6	222	18
521	6	1	3	9	226	7	262	20
523	6	0	4	0	432	12	486	30
524	6	0	4	1	432	12	486	30
525	6	0	4	2	432	12	486	30
526	6	0	4	3	432	12	486	30
527	6	0	4	4	432	12	486	30
528	6	0	4	5	432	12	486	30
529	6	1	4	6	192	6	222	18
530	6	1	4	7	192	6	222	18
531	6	1	4	8	192	6	222	18
532	6	1	4	9	192	6	222	18
533	6	1	4	10	100	3	120	12
534	6	1	5	0	192	6	222	18
535	6	0	5	1	432	12	486	30
536	6	0	5	2	432	12	486	30
537	6	0	5	3	432	12	486	30
538	6	1	5	4	192	6	222	18
539	6	1	5	5	192	6	222	18
540	6	1	5	6	192	6	222	18
541	6	1	5	7	192	6	222	18
542	6	1	5	8	192	6	222	18
543	6	1	5	9	192	6	222	18
544	6	1	5	10	100	3	120	12
545	6	1	6	0	192	6	222	18
546	6	1	6	1	192	6	222	18
547	6	1	6	2	192	6	222	18
548	6	1	6	3	192	6	222	18
549	6	1	6	4	192	6	222	18
550	6	1	6	5	192	6	222	18
551	6	1	6	6	192	6	222	18
552	6	1	6	7	192	6	222	18
553	6	1	6	8	192	6	222	18
554	6	1	6	9	226	7	262	20
555	6	1	6	10	100	3	120	12
556	6	1	7	0	192	6	222	18
557	6	1	7	1	192	6	222	18
558	6	1	7	2	192	6	222	18
559	6	1	7	3	192	6	222	18
560	6	1	7	4	192	6	222	18
561	6	1	7	5	192	6	222	18
562	6	1	7	6	192	6	222	18
563	6	1	7	7	192	6	222	18
564	6	1	7	8	192	6	222	18
565	6	1	7	9	192	6	222	18
567	6	1	8	0	192	6	222	18
568	6	1	8	1	192	6	222	18
569	6	1	8	2	192	6	222	18
570	6	1	8	3	192	6	222	18
571	6	1	8	4	192	6	222	18
572	6	1	8	5	192	6	222	18
573	6	1	8	6	192	6	222	18
574	6	1	8	7	192	6	222	18
575	6	1	8	8	192	6	222	18
576	6	1	8	9	100	3	120	12
577	6	1	9	1	100	3	120	12
578	6	1	9	2	192	6	222	18
579	6	1	9	3	226	7	262	20
580	6	1	9	4	192	6	222	18
581	6	1	9	5	192	6	222	18
582	6	1	9	6	226	7	262	20
583	6	1	9	7	192	6	222	18
584	6	1	9	8	100	3	120	12
586	6	1	10	4	100	3	120	12
587	6	1	10	5	100	3	120	12
588	6	1	10	6	100	3	120	12
590	7	0	1	2	160	6	194	18
591	7	0	1	3	432	12	486	30
592	7	0	1	4	432	12	486	30
593	7	1	1	5	192	6	222	18
594	7	1	1	6	192	6	222	18
595	7	1	1	7	192	6	222	18
596	7	1	1	8	192	6	222	18
597	7	1	1	9	164	5	194	16
598	7	0	2	0	307	10	360	26
599	7	0	2	1	160	6	194	18
600	7	0	2	2	307	10	360	26
601	7	0	2	3	432	12	486	30
602	7	0	2	4	432	12	486	30
603	7	0	2	5	432	12	486	30
604	7	1	2	6	192	6	222	18
605	7	1	2	7	192	6	222	18
606	7	1	2	8	192	6	222	18
607	7	1	2	9	226	7	262	20
609	7	0	3	0	432	12	486	30
610	7	0	3	1	432	12	486	30
611	7	0	3	2	432	12	486	30
612	7	0	3	3	432	12	486	30
613	7	0	3	4	432	12	486	30
614	7	0	3	5	432	12	486	30
615	7	1	3	6	192	6	222	18
616	7	1	3	7	192	6	222	18
617	7	1	3	8	192	6	222	18
618	7	1	3	9	192	6	222	18
619	7	1	3	10	100	3	120	12
620	7	0	4	0	432	12	486	30
621	7	0	4	1	432	12	486	30
622	7	0	4	2	432	12	486	30
623	7	0	4	3	432	12	486	30
624	7	0	4	4	432	12	486	30
625	7	0	4	5	432	12	486	30
626	7	1	4	6	192	6	222	18
627	7	1	4	7	192	6	222	18
628	7	1	4	8	192	6	222	18
629	7	1	4	9	192	6	222	18
630	7	1	4	10	164	5	194	16
631	7	1	5	0	192	6	222	18
632	7	0	5	1	432	12	486	30
633	7	0	5	2	432	12	486	30
634	7	0	5	3	432	12	486	30
635	7	1	5	4	192	6	222	18
636	7	1	5	5	192	6	222	18
637	7	1	5	6	192	6	222	18
638	7	1	5	7	192	6	222	18
639	7	1	5	8	192	6	222	18
640	7	1	5	9	192	6	222	18
641	7	1	5	10	100	3	120	12
642	7	1	6	0	192	6	222	18
643	7	1	6	1	192	6	222	18
644	7	1	6	2	192	6	222	18
645	7	1	6	3	192	6	222	18
646	7	1	6	4	192	6	222	18
647	7	1	6	5	192	6	222	18
648	7	1	6	6	192	6	222	18
649	7	1	6	7	192	6	222	18
650	7	1	6	8	192	6	222	18
651	7	1	6	9	192	6	222	18
652	7	1	6	10	164	5	194	16
653	7	1	7	0	192	6	222	18
654	7	1	7	1	192	6	222	18
655	7	1	7	2	192	6	222	18
656	7	1	7	3	192	6	222	18
657	7	1	7	4	192	6	222	18
658	7	1	7	5	192	6	222	18
659	7	1	7	6	192	6	222	18
660	7	1	7	7	192	6	222	18
661	7	1	7	8	192	6	222	18
662	7	1	7	9	226	7	262	20
663	7	1	7	10	100	3	120	12
664	7	1	8	0	226	7	262	20
665	7	1	8	1	192	6	222	18
666	7	1	8	2	192	6	222	18
667	7	1	8	3	192	6	222	18
668	7	1	8	4	192	6	222	18
669	7	1	8	5	192	6	222	18
670	7	1	8	6	192	6	222	18
671	7	1	8	7	192	6	222	18
672	7	1	8	8	226	7	262	20
673	7	1	8	9	192	6	222	18
676	7	1	9	1	192	6	222	18
677	7	1	9	2	226	7	262	20
678	7	1	9	3	192	6	222	18
679	7	1	9	4	192	6	222	18
680	7	1	9	5	192	6	222	18
681	7	1	9	6	192	6	222	18
682	7	1	9	7	226	7	262	20
683	7	1	9	8	164	5	194	16
686	7	1	10	3	100	3	120	12
687	7	1	10	4	164	5	194	16
688	7	1	10	5	100	3	120	12
689	7	1	10	6	164	5	194	16
690	7	1	10	7	100	3	120	12
692	8	0	1	2	160	6	194	18
693	8	0	1	3	432	12	486	30
694	8	0	1	4	432	12	486	30
695	8	1	1	5	192	6	222	18
